LeMond, Revolution,FW 50,HW 02,08/20,16:48:28,Alt 1432,Temp 25,Hum 46,Tire 2097,CF 150
TIME,SPEED,DIST,POWER,HEART RATE,CADENCE,CALORIES,TARGET
0:23:04,021.3,010.5,0080,111,096,0252,180<PWR<133,
0:23:05,021.3,010.5,0084,111,095,0252,180<PWR<133,
0:23:06,021.5,010.5,0073,111,094,0252,180<PWR<133,
0:23:07,021.1,010.5,0063,110,093,0252,180<PWR<133,
0:23:08,021.1,010.5,0063,110,094,0252,180<PWR<133,
0:23:09,021.0,010.5,0077,110,095,0252,180<PWR<133,
0:23:10,021.0,010.5,0077,110,090,0252,180<PWR<133,
0:23:11,021.0,010.5,0077,109,086,0253,180<PWR<133,
0:23:12,021.1,010.5,0093,109,066,0253,180<PWR<133,
0:23:13,021.5,010.5,0128,109,086,0253,180<PWR<133,
0:23:14,022.6,010.5,0140,109,099,0253,180<PWR<133,
0:23:15,023.1,010.5,0083,108,097,0253,180<PWR<133,
0:23:16,022.3,010.5,0038,108,095,0253,180<PWR<133,
0:23:17,021.6,010.5,0038,108,092,0253,180<PWR<133,
0:23:18,021.0,010.5,0047,108,092,0253,180<PWR<133,
0:23:19,020.6,010.6,0067,108,092,0253,180<PWR<133,
0:23:20,020.7,010.6,0076,107,091,0253,180<PWR<133,
0:23:21,020.6,010.6,0053,107,093,0253,180<PWR<133,
0:23:22,020.0,010.6,0035,107,095,0254,180<PWR<133,
0:23:23,019.3,010.6,0036,107,092,0254,180<PWR<133,
0:23:24,018.8,010.6,0051,107,093,0254,180<PWR<133,
0:23:25,018.8,010.6,0065,107,092,0254,180<PWR<133,
0:23:26,018.8,010.6,0065,107,093,0254,180<PWR<133,
0:23:27,018.8,010.6,0065,106,093,0254,180<PWR<133,
0:23:28,018.8,010.6,0065,107,093,0254,180<PWR<133,
0:23:29,018.8,010.6,0065,107,093,0254,180<PWR<133,
0:23:30,018.8,010.6,0065,107,093,0254,180<PWR<133,
0:23:31,018.8,010.6,0065,106,093,0254,180<PWR<133,
0:23:32,018.8,010.6,0065,107,093,0254,180<PWR<133,
0:23:33,018.8,010.6,0065,106,093,0254,180<PWR<133,
0:23:34,018.8,010.6,0061,106,092,0254,180<PWR<133,
0:23:35,018.7,010.6,0057,106,091,0254,180<PWR<133,
0:23:36,018.6,010.6,0060,106,092,0254,180<PWR<133,
0:23:37,018.6,010.6,0067,106,092,0255,180<PWR<133,
0:23:38,018.7,010.6,0071,106,093,0255,180<PWR<133,
0:23:39,018.8,010.7,0072,106,093,0255,180<PWR<133,
0:23:40,018.9,010.7,0069,107,092,0255,180<PWR<133,
0:23:41,018.9,010.7,0059,107,091,0255,180<PWR<133,
0:23:42,018.7,010.7,0051,107,091,0255,180<PWR<133,
0:23:43,018.4,010.7,0056,106,090,0255,180<PWR<133,
0:23:44,018.4,010.7,0060,106,093,0255,180<PWR<133,
0:23:45,018.3,010.7,0049,106,096,0255,180<PWR<133,
0:23:46,017.9,010.7,0034,106,085,0255,180<PWR<133,
0:23:47,017.3,010.7,0038,105,086,0255,180<PWR<133,
0:23:48,017.2,010.7,0066,105,089,0255,180<PWR<133,
0:23:49,017.7,010.7,0085,104,091,0255,180<PWR<133,
0:23:50,018.2,010.7,0098,105,094,0255,180<PWR<133,
0:23:51,019.1,010.7,0107,104,095,0256,180<PWR<133,
0:23:52,019.7,010.7,0077,105,094,0256,180<PWR<133,
0:23:53,019.3,010.7,0047,105,092,0256,180<PWR<133,
0:23:54,018.9,010.7,0045,106,091,0256,180<PWR<133,
0:23:55,018.6,010.7,0047,106,090,0256,180<PWR<133,
0:23:56,018.3,010.7,0049,106,089,0256,180<PWR<133,
0:23:57,018.1,010.7,0051,106,089,0256,180<PWR<133,
0:23:58,017.9,010.7,0054,107,088,0256,180<PWR<133,
0:23:59,017.8,010.7,0060,107,089,0256,180<PWR<133,
0:24:00,017.9,010.8,0070,106,090,0256,180<PWR<133,
0:24:01,018.2,010.8,0071,106,090,0256,180<PWR<133,
0:24:02,018.3,010.8,0065,106,090,0256,180<PWR<133,
0:24:03,018.3,010.8,0062,106,091,0256,180<PWR<133,
0:24:04,018.3,010.8,0066,106,090,0256,180<PWR<133,
0:24:05,018.4,010.8,0063,105,091,0257,180<PWR<133,
0:24:06,018.3,010.8,0059,104,091,0257,180<PWR<133,
0:24:07,018.3,010.8,0066,104,091,0257,180<PWR<133,
0:24:08,018.4,010.8,0073,104,092,0257,180<PWR<133,
0:24:09,018.7,010.8,0071,103,092,0257,180<PWR<133,
0:24:10,018.7,010.8,0064,103,092,0257,180<PWR<133,
0:24:11,018.7,010.8,0064,102,092,0257,180<PWR<133,
0:24:12,018.7,010.8,0064,102,092,0257,180<PWR<133,
0:24:13,018.7,010.8,0068,103,092,0257,180<PWR<133,
0:24:14,018.8,010.8,0072,103,094,0257,180<PWR<133,
0:24:15,018.9,010.8,0072,103,094,0257,180<PWR<133,
0:24:16,019.1,010.8,0070,103,094,0257,180<PWR<133,
0:24:17,019.1,010.8,0066,103,093,0258,180<PWR<133,
0:24:18,019.1,010.8,0056,104,092,0258,180<PWR<133,
0:24:19,018.7,010.8,0051,104,092,0258,180<PWR<133,
0:24:20,018.6,010.9,0060,104,091,0258,180<PWR<133,
0:24:21,018.6,010.9,0064,105,092,0258,180<PWR<133,
0:24:22,018.6,010.9,0067,105,091,0258,180<PWR<133,
0:24:23,018.7,010.9,0064,105,091,0258,180<PWR<133,
0:24:24,018.6,010.9,0057,106,091,0258,180<PWR<133,
0:24:25,018.4,010.9,0060,106,092,0258,180<PWR<133,
0:24:26,018.4,010.9,0066,106,087,0258,180<PWR<133,
0:24:27,018.6,010.9,0070,106,063,0258,180<PWR<133,
0:24:28,018.7,010.9,0095,106,067,0258,180<PWR<133,
0:24:29,019.7,010.9,0134,107,073,0258,180<PWR<133,
0:24:30,021.0,010.9,0137,107,075,0259,180<PWR<133,
0:24:31,021.7,010.9,0129,107,077,0259,180<PWR<133,
0:24:32,022.5,010.9,0144,107,081,0259,180<PWR<133,
0:24:33,023.5,010.9,0153,107,082,0259,180<PWR<133,
0:24:34,024.2,010.9,0139,107,083,0259,180<PWR<133,
0:24:35,024.6,010.9,0134,107,085,0259,180<PWR<133,
0:24:36,025.1,010.9,0134,108,085,0260,180<PWR<133,
0:24:37,025.4,010.9,0118,108,085,0260,180<PWR<133,
0:24:38,025.4,011.0,0113,108,085,0260,180<PWR<133,
0:24:39,025.5,011.0,0119,108,086,0260,180<PWR<133,
0:24:40,025.6,011.0,0120,108,086,0260,180<PWR<133,
0:24:41,025.7,011.0,0116,108,086,0260,180<PWR<133,
0:24:42,025.7,011.0,0121,108,087,0260,180<PWR<133,
0:24:43,026.0,011.0,0128,108,087,0261,180<PWR<133,
0:24:44,026.1,011.0,0124,108,088,0261,180<PWR<133,
0:24:45,026.2,011.0,0121,109,088,0261,180<PWR<133,
0:24:46,026.2,011.0,0116,109,088,0261,180<PWR<133,
0:24:47,026.2,011.0,0121,110,088,0261,180<PWR<133,
0:24:48,026.4,011.0,0122,110,088,0261,180<PWR<133,
0:24:49,026.4,011.0,0117,110,088,0261,180<PWR<133,
0:24:50,026.4,011.0,0117,110,088,0262,180<PWR<133,
0:24:51,026.4,011.0,0127,110,090,0262,180<PWR<133,
0:24:52,026.6,011.1,0138,111,090,0262,180<PWR<133,
0:24:53,026.9,011.1,0136,111,091,0262,180<PWR<133,
0:24:54,027.0,011.1,0137,112,091,0262,180<PWR<133,
0:24:55,027.3,011.1,0175,112,086,0262,180<PWR<133,
0:24:56,028.3,011.1,0264,113,081,0263,180<PWR<133,
0:24:57,030.4,011.1,0366,113,083,0263,180<PWR<133,
0:24:58,033.0,011.1,0443,114,088,0264,180<PWR<133,
0:24:59,035.8,011.1,0500,115,093,0264,180<PWR<133,
0:25:00,038.5,011.1,0546,116,100,0265,180<PWR<133,
0:25:01,041.0,011.1,0577,117,105,0265,180<PWR<133,
0:25:02,043.1,011.1,0577,117,107,0266,180<PWR<133,
0:25:03,044.7,011.1,0554,118,110,0267,180<PWR<133,
0:25:04,045.9,011.2,0534,119,112,0267,180<PWR<133,
0:25:05,046.8,011.2,0522,120,114,0268,180<PWR<133,
0:25:06,047.4,011.2,0504,121,114,0269,180<PWR<133,
0:25:07,047.8,011.2,0470,122,114,0269,180<PWR<133,
0:25:08,047.8,011.2,0445,122,114,0270,180<PWR<133,
0:25:09,047.8,011.2,0427,124,114,0270,180<PWR<133,
0:25:10,047.5,011.2,0422,125,113,0271,180<PWR<133,
0:25:11,047.5,011.3,0430,126,113,0271,180<PWR<133,
0:25:12,047.4,011.3,0419,127,112,0272,180<PWR<133,
0:25:13,047.3,011.3,0407,127,112,0272,180<PWR<133,
0:25:14,047.0,011.3,0376,128,111,0273,180<PWR<133,
0:25:15,046.5,011.3,0373,129,111,0273,180<PWR<133,
0:25:16,046.4,011.3,0413,130,111,0273,180<PWR<133,
0:25:17,046.5,011.3,0416,130,111,0274,180<PWR<133,
0:25:18,046.4,011.3,0404,131,112,0274,180<PWR<133,
0:25:19,046.4,011.4,0404,132,112,0275,180<PWR<133,
0:25:20,046.4,011.4,0404,133,112,0275,180<PWR<133,
0:25:21,046.4,011.4,0404,134,111,0276,180<PWR<133,
0:25:22,046.4,011.4,0438,134,111,0276,180<PWR<133,
0:25:23,046.8,011.4,0413,135,110,0277,180<PWR<133,
0:25:24,046.3,011.4,0335,136,111,0277,180<PWR<133,
0:25:25,045.6,011.4,0257,136,108,0278,180<PWR<133,
0:25:26,044.1,011.4,0127,137,102,0278,180<PWR<133,
0:25:27,041.8,011.4,0055,137,096,0278,180<PWR<133,
0:25:28,039.7,011.5,0045,137,091,0278,180<PWR<133,
0:25:29,037.7,011.5,0039,137,087,0278,180<PWR<133,
0:25:30,035.8,011.5,0040,137,086,0278,180<PWR<133,
0:25:31,034.2,011.5,0051,137,086,0278,180<PWR<133,
0:25:32,032.8,011.5,0058,137,085,0278,180<PWR<133,
0:25:33,031.5,011.5,0049,136,085,0278,180<PWR<133,
0:25:34,030.1,011.5,0038,136,090,0278,180<PWR<133,
0:25:35,028.9,011.5,0036,135,090,0278,180<PWR<133,
0:25:36,027.6,011.5,0038,135,092,0278,180<PWR<133,
0:25:37,026.6,011.5,0042,134,091,0278,180<PWR<133,
0:25:38,025.6,011.5,0041,134,091,0278,180<PWR<133,
0:25:39,025.6,011.5,0041,133,089,0278,180<PWR<133,
0:25:40,024.7,011.6,0054,133,088,0278,180<PWR<133,
0:25:41,024.2,011.6,0073,132,088,0278,180<PWR<133,
0:25:42,024.0,011.6,0081,132,087,0279,180<PWR<133,
0:25:43,023.7,011.6,0087,132,087,0279,180<PWR<133,
0:25:44,023.7,011.6,0092,131,086,0279,180<PWR<133,
0:25:45,023.6,011.6,0091,131,087,0279,180<PWR<133,
0:25:46,023.6,011.6,0099,131,087,0279,180<PWR<133,
0:25:47,023.7,011.6,0100,131,087,0279,180<PWR<133,
0:25:48,023.7,011.6,0100,131,088,0279,180<PWR<133,
0:25:49,023.9,011.6,0106,131,088,0279,180<PWR<133,
0:25:50,024.0,011.6,0102,131,088,0279,180<PWR<133,
0:25:51,024.0,011.6,0098,131,088,0280,180<PWR<133,
0:25:52,024.0,011.6,0107,131,089,0280,180<PWR<133,
0:25:53,024.2,011.6,0113,130,090,0280,180<PWR<133,
0:25:54,024.4,011.6,0110,130,090,0280,180<PWR<133,
0:25:55,024.5,011.6,0129,130,090,0280,180<PWR<133,
0:25:56,025.1,011.6,0209,130,079,0280,180<PWR<133,
0:25:57,027.3,011.7,0308,131,087,0281,180<PWR<133,
0:25:58,029.8,011.7,0382,131,090,0281,180<PWR<133,
0:25:59,032.7,011.7,0427,131,094,0282,180<PWR<133,
0:26:00,035.1,011.7,0446,132,100,0282,180<PWR<133,
0:26:01,037.3,011.7,0473,132,105,0283,180<PWR<133,
0:26:02,039.3,011.7,0496,133,107,0283,180<PWR<133,
0:26:03,041.2,011.7,0486,133,108,0284,180<PWR<133,
0:26:04,042.4,011.7,0413,134,102,0284,180<PWR<133,
0:26:05,042.6,011.7,0365,134,103,0285,180<PWR<133,
0:26:06,042.9,011.7,0370,135,103,0285,180<PWR<133,
0:26:07,043.1,011.8,0360,135,103,0286,180<PWR<133,
0:26:08,043.1,011.8,0344,136,103,0286,180<PWR<133,
0:26:09,043.1,011.8,0352,137,103,0286,180<PWR<133,
0:26:10,043.2,011.8,0347,137,102,0287,180<PWR<133,
0:26:11,043.1,011.8,0321,138,102,0287,180<PWR<133,
0:26:12,042.9,011.8,0308,138,102,0288,180<PWR<133,
0:26:13,042.9,011.8,0308,139,102,0288,180<PWR<133,
0:26:14,042.9,011.8,0308,139,109,0288,180<PWR<133,
0:26:15,042.9,011.8,0308,139,109,0289,180<PWR<133,
0:26:16,042.9,011.9,0308,140,110,0289,180<PWR<133,
0:26:17,042.6,011.9,0335,140,109,0289,180<PWR<133,
0:26:18,042.9,011.9,0355,140,109,0290,180<PWR<133,
0:26:19,042.9,011.9,0332,140,108,0290,180<PWR<133,
0:26:20,042.7,011.9,0314,141,108,0290,180<PWR<133,
0:26:21,042.5,011.9,0309,141,108,0291,180<PWR<133,
0:26:22,042.4,011.9,0307,141,107,0291,180<PWR<133,
0:26:23,042.1,011.9,0310,141,107,0292,180<PWR<133,
0:26:24,042.1,011.9,0333,142,108,0292,180<PWR<133,
0:26:25,042.2,012.0,0358,142,109,0292,180<PWR<133,
0:26:26,042.6,012.0,0350,143,106,0293,180<PWR<133,
0:26:27,042.5,012.0,0197,143,103,0293,180<PWR<133,
0:26:28,040.3,012.0,0045,143,100,0293,180<PWR<133,
0:26:29,038.2,012.0,0049,143,092,0293,180<PWR<133,
0:26:30,036.6,012.0,0061,142,091,0293,180<PWR<133,
0:26:31,034.9,012.0,0046,142,091,0293,180<PWR<133,
0:26:32,033.3,012.0,0044,142,092,0293,180<PWR<133,
0:26:33,031.9,012.0,0051,141,095,0293,180<PWR<133,
0:26:34,030.7,012.0,0047,141,096,0293,180<PWR<133,
0:26:35,029.4,012.1,0044,140,094,0293,180<PWR<133,
0:26:36,028.3,012.1,0047,140,090,0294,180<PWR<133,
0:26:37,027.3,012.1,0065,140,089,0294,180<PWR<133,
0:26:38,026.7,012.1,0086,139,087,0294,180<PWR<133,
0:26:39,026.4,012.1,0088,139,087,0294,180<PWR<133,
0:26:40,026.0,012.1,0090,138,086,0294,180<PWR<133,
0:26:41,025.7,012.1,0098,138,085,0294,180<PWR<133,
0:26:42,025.6,012.1,0097,138,085,0294,180<PWR<133,
0:26:43,025.4,012.1,0099,137,085,0294,180<PWR<133,
0:26:44,025.4,012.1,0109,137,085,0294,180<PWR<133,
0:26:45,025.4,012.1,0109,136,085,0294,180<PWR<133,
0:26:46,025.4,012.1,0109,136,085,0295,180<PWR<133,
0:26:47,025.4,012.1,0109,136,085,0295,180<PWR<133,
0:26:48,025.4,012.1,0109,136,085,0295,180<PWR<133,
0:26:49,025.4,012.1,0113,136,086,0295,180<PWR<133,
0:26:50,025.5,012.2,0119,135,086,0295,180<PWR<133,
0:26:51,025.6,012.2,0125,135,087,0295,180<PWR<133,
0:26:52,025.9,012.2,0122,135,087,0295,180<PWR<133,
0:26:53,025.9,012.2,0113,135,087,0296,180<PWR<133,
0:26:54,025.9,012.2,0113,134,093,0296,180<PWR<133,
0:26:55,025.9,012.2,0170,134,086,0296,180<PWR<133,
0:26:56,027.4,012.2,0309,135,090,0296,180<PWR<133,
0:26:57,030.4,012.2,0419,135,090,0297,180<PWR<133,
0:26:58,033.4,012.2,0429,135,088,0297,180<PWR<133,
0:26:59,035.4,012.2,0402,135,091,0298,180<PWR<133,
0:27:00,037.1,012.2,0450,136,097,0298,180<PWR<133,
0:27:01,039.3,012.2,0517,136,099,0299,180<PWR<133,
0:27:02,041.3,012.3,0473,137,101,0299,180<PWR<133,
0:27:03,042.1,012.3,0378,137,098,0300,180<PWR<133,
0:27:04,042.2,012.3,0335,137,094,0300,180<PWR<133,
0:27:05,042.2,012.3,0327,138,094,0301,180<PWR<133,
0:27:06,042.2,012.3,0343,139,102,0301,180<PWR<133,
0:27:07,042.5,012.3,0363,139,102,0301,180<PWR<133,
0:27:08,042.7,012.3,0399,140,104,0302,180<PWR<133,
0:27:09,043.5,012.3,0430,140,106,0302,180<PWR<133,
0:27:10,044.0,012.3,0409,140,106,0303,180<PWR<133,
0:27:11,044.2,012.4,0383,141,106,0303,180<PWR<133,
0:27:12,044.2,012.4,0367,141,106,0304,180<PWR<133,
0:27:13,044.2,012.4,0367,142,105,0304,180<PWR<133,
0:27:14,044.2,012.4,0359,143,105,0305,180<PWR<133,
0:27:15,044.1,012.4,0341,143,105,0305,180<PWR<133,
0:27:16,043.9,012.4,0336,143,104,0305,180<PWR<133,
0:27:17,043.7,012.4,0349,143,104,0306,180<PWR<133,
0:27:18,043.7,012.4,0357,144,104,0306,180<PWR<133,
0:27:19,043.7,012.5,0349,144,104,0307,180<PWR<133,
0:27:20,043.6,012.5,0362,144,105,0307,180<PWR<133,
0:27:21,043.9,012.5,0367,144,104,0307,180<PWR<133,
0:27:22,043.7,012.5,0349,145,104,0308,180<PWR<133,
0:27:23,043.7,012.5,0357,145,104,0308,180<PWR<133,
0:27:24,043.7,012.5,0373,145,105,0309,180<PWR<133,
0:27:25,044.0,012.5,0394,146,106,0309,180<PWR<133,
0:27:26,044.2,012.5,0359,146,105,0310,180<PWR<133,
0:27:27,043.9,012.5,0219,146,099,0310,180<PWR<133,
0:27:28,042.0,012.6,0074,146,097,0310,180<PWR<133,
0:27:29,039.7,012.6,0045,147,095,0310,180<PWR<133,
0:27:30,037.8,012.6,0047,146,096,0310,180<PWR<133,
0:27:31,035.9,012.6,0042,146,094,0310,180<PWR<133,
0:27:32,034.3,012.6,0047,145,096,0310,180<PWR<133,
0:27:33,032.8,012.6,0052,145,093,0310,180<PWR<133,
0:27:34,031.5,012.6,0071,144,092,0310,180<PWR<133,
0:27:35,030.7,012.6,0097,143,090,0310,180<PWR<133,
0:27:36,030.1,012.6,0104,143,088,0310,180<PWR<133,
0:27:37,029.5,012.6,0093,143,086,0311,180<PWR<133,
0:27:38,028.9,012.6,0088,142,085,0311,180<PWR<133,
0:27:39,028.3,012.7,0093,141,084,0311,180<PWR<133,
0:27:40,027.9,012.7,0105,140,083,0311,180<PWR<133,
0:27:41,027.6,012.7,0108,140,082,0311,180<PWR<133,
0:27:42,027.4,012.7,0106,139,082,0311,180<PWR<133,
0:27:43,027.1,012.7,0109,139,081,0311,180<PWR<133,
0:27:44,027.0,012.7,0113,139,081,0311,180<PWR<133,
0:27:45,026.9,012.7,0116,139,082,0312,180<PWR<133,
0:27:46,026.9,012.7,0136,139,082,0312,180<PWR<133,
0:27:47,027.3,012.7,0134,139,082,0312,180<PWR<133,
0:27:48,027.1,012.7,0114,139,081,0312,180<PWR<133,
0:27:49,027.0,012.7,0113,138,081,0312,180<PWR<133,
0:27:50,026.9,012.7,0112,138,081,0312,180<PWR<133,
0:27:51,026.7,012.7,0115,138,081,0312,180<PWR<133,
0:27:52,026.7,012.7,0115,138,081,0312,180<PWR<133,
0:27:53,026.6,012.8,0114,138,081,0313,180<PWR<133,
0:27:54,026.6,012.8,0119,137,081,0313,180<PWR<133,
0:27:55,026.6,012.8,0124,137,081,0313,180<PWR<133,
0:27:56,026.7,012.8,0130,137,100,0313,180<PWR<133,
0:27:57,026.9,012.8,0186,137,107,0313,180<PWR<133,
0:27:58,028.4,012.8,0291,137,094,0314,180<PWR<133,
0:27:59,030.7,012.8,0346,137,083,0314,180<PWR<133,
0:28:00,032.7,012.8,0383,137,090,0314,180<PWR<133,
0:28:01,034.9,012.8,0397,137,094,0315,180<PWR<133,
0:28:02,036.4,012.8,0403,138,099,0315,180<PWR<133,
0:28:03,038.2,012.8,0466,138,107,0316,180<PWR<133,
0:28:04,040.2,012.8,0441,138,112,0316,180<PWR<133,
0:28:05,040.8,012.9,0376,139,112,0317,180<PWR<133,
0:28:06,041.5,012.9,0343,139,112,0317,180<PWR<133,
0:28:07,041.3,012.9,0281,139,111,0318,180<PWR<133,
0:28:08,041.0,012.9,0260,139,110,0318,180<PWR<133,
0:28:09,040.6,012.9,0246,140,108,0318,180<PWR<133,
0:28:10,040.1,012.9,0245,140,108,0318,180<PWR<133,
0:28:11,039.8,012.9,0263,141,108,0319,180<PWR<133,
0:28:12,039.7,012.9,0268,141,107,0319,180<PWR<133,
0:28:13,039.6,012.9,0266,141,107,0319,180<PWR<133,
0:28:14,039.5,013.0,0300,141,109,0320,180<PWR<133,
0:28:15,040.0,013.0,0337,142,109,0320,180<PWR<133,
0:28:16,040.3,013.0,0344,142,111,0321,180<PWR<133,
0:28:17,040.8,013.0,0339,142,111,0321,180<PWR<133,
0:28:18,041.0,013.0,0312,143,111,0321,180<PWR<133,
0:28:19,041.0,013.0,0297,143,110,0322,180<PWR<133,
0:28:20,040.8,013.0,0287,143,110,0322,180<PWR<133,
0:28:21,040.7,013.0,0285,143,109,0322,180<PWR<133,
0:28:22,040.6,013.0,0268,144,109,0323,180<PWR<133,
0:28:23,040.2,013.1,0262,144,109,0323,180<PWR<133,
0:28:24,040.1,013.1,0289,143,111,0323,180<PWR<133,
0:28:25,040.2,013.1,0350,144,113,0324,180<PWR<133,
0:28:26,041.1,013.1,0433,144,111,0324,180<PWR<133,
0:28:27,042.4,013.1,0330,144,101,0325,180<PWR<133,
0:28:28,041.1,013.1,0122,144,097,0325,180<PWR<133,
0:28:29,039.2,013.1,0055,145,089,0325,180<PWR<133,
0:28:30,037.2,013.1,0040,144,087,0325,180<PWR<133,
0:28:31,035.4,013.1,0044,144,087,0325,180<PWR<133,
0:28:32,033.8,013.1,0048,143,090,0325,180<PWR<133,
0:28:33,032.4,013.2,0049,143,082,0325,180<PWR<133,
0:28:34,031.0,013.2,0044,142,086,0325,180<PWR<133,
0:28:35,029.8,013.2,0041,141,086,0325,180<PWR<133,
0:28:36,028.5,013.2,0043,141,088,0325,180<PWR<133,
0:28:37,027.5,013.2,0047,140,088,0325,180<PWR<133,
0:28:38,026.5,013.2,0051,140,085,0325,180<PWR<133,
0:28:39,025.7,013.2,0065,139,084,0325,180<PWR<133,
0:28:40,025.2,013.2,0085,139,084,0325,180<PWR<133,
0:28:41,025.1,013.2,0102,138,084,0325,180<PWR<133,
0:28:42,025.1,013.2,0102,138,083,0326,180<PWR<133,
0:28:43,025.0,013.2,0097,138,083,0326,180<PWR<133,
0:28:44,024.9,013.2,0091,138,082,0326,180<PWR<133,
0:28:45,024.6,013.2,0089,138,082,0326,180<PWR<133,
0:28:46,024.5,013.2,0093,138,081,0326,180<PWR<133,
0:28:47,024.4,013.2,0092,137,081,0326,180<PWR<133,
0:28:48,024.2,013.3,0091,137,081,0326,180<PWR<133,
0:28:49,024.1,013.3,0094,137,081,0326,180<PWR<133,
0:28:50,024.1,013.3,0099,136,081,0326,180<PWR<133,
0:28:51,024.1,013.3,0099,136,081,0327,180<PWR<133,
0:28:52,024.1,013.3,0103,136,082,0327,180<PWR<133,
0:28:53,024.2,013.3,0122,136,083,0327,180<PWR<133,
0:28:54,024.7,013.3,0139,136,090,0327,180<PWR<133,
0:28:55,025.2,013.3,0202,136,096,0327,180<PWR<133,
0:28:56,027.3,013.3,0353,136,109,0328,180<PWR<133,
0:28:57,030.9,013.3,0448,136,103,0328,180<PWR<133,
0:28:58,033.8,013.3,0411,136,091,0329,180<PWR<133,
0:28:59,035.4,013.3,0377,136,095,0329,180<PWR<133,
0:29:00,036.9,013.3,0371,137,097,0330,180<PWR<133,
0:29:01,037.9,013.3,0350,137,099,0330,180<PWR<133,
0:29:02,038.7,013.4,0350,138,100,0330,180<PWR<133,
0:29:03,039.5,013.4,0349,138,102,0331,180<PWR<133,
0:29:04,040.0,013.4,0337,139,103,0331,180<PWR<133,
0:29:05,040.0,013.4,0337,139,103,0332,180<PWR<133,
0:29:06,040.0,013.4,0337,140,104,0332,180<PWR<133,
0:29:07,040.0,013.4,0337,140,104,0332,180<PWR<133,
0:29:08,040.0,013.4,0337,140,105,0333,180<PWR<133,
0:29:09,040.3,013.4,0344,141,106,0333,180<PWR<133,
0:29:10,040.8,013.4,0391,141,108,0334,180<PWR<133,
0:29:11,041.8,013.5,0411,142,108,0334,180<PWR<133,
0:29:12,042.4,013.5,0368,142,108,0334,180<PWR<133,
0:29:13,042.5,013.5,0348,142,109,0335,180<PWR<133,
0:29:14,042.6,013.5,0342,143,108,0335,180<PWR<133,
0:29:15,042.6,013.5,0327,143,108,0336,180<PWR<133,
0:29:16,042.6,013.5,0327,144,108,0336,180<PWR<133,
0:29:17,042.6,013.5,0327,144,107,0336,180<PWR<133,
0:29:18,042.6,013.5,0327,144,107,0337,180<PWR<133,
0:29:19,042.5,013.5,0309,144,107,0337,180<PWR<133,
0:29:20,042.2,013.6,0297,145,107,0337,180<PWR<133,
0:29:21,042.0,013.6,0300,145,106,0338,180<PWR<133,
0:29:22,041.8,013.6,0305,145,106,0338,180<PWR<133,
0:29:23,041.7,013.6,0310,145,107,0339,180<PWR<133,
0:29:24,041.7,013.6,0310,145,109,0339,180<PWR<133,
0:29:25,041.7,013.6,0364,146,110,0339,180<PWR<133,
0:29:26,042.5,013.6,0424,146,109,0340,180<PWR<133,
0:29:27,043.2,013.6,0286,147,099,0340,180<PWR<133,
0:29:28,041.5,013.6,0082,147,095,0340,180<PWR<133,
0:29:29,039.3,013.7,0048,147,091,0340,180<PWR<133,
0:29:30,037.4,013.7,0056,146,090,0340,180<PWR<133,
0:29:31,035.8,013.7,0054,146,089,0340,180<PWR<133,
0:29:32,034.2,013.7,0040,145,091,0340,180<PWR<133,
0:29:33,032.5,013.7,0044,145,093,0340,180<PWR<133,
0:29:34,031.3,013.7,0047,144,093,0341,180<PWR<133,
0:29:35,029.9,013.7,0037,143,096,0341,180<PWR<133,
0:29:36,028.6,013.7,0044,143,091,0341,180<PWR<133,
0:29:37,027.6,013.7,0043,142,088,0341,180<PWR<133,
0:29:38,026.5,013.7,0036,141,087,0341,180<PWR<133,
0:29:39,025.5,013.7,0040,140,086,0341,180<PWR<133,
0:29:40,024.6,013.7,0036,140,088,0341,180<PWR<133,
0:29:41,023.6,013.7,0031,139,089,0341,180<PWR<133,
0:29:42,022.7,013.8,0035,139,089,0341,180<PWR<133,
0:29:43,022.0,013.8,0040,139,089,0341,180<PWR<133,
0:29:44,021.3,013.8,0034,138,089,0341,180<PWR<133,
0:29:45,020.5,013.8,0030,138,088,0341,180<PWR<133,
0:29:46,019.8,013.8,0035,137,090,0341,180<PWR<133,
0:29:47,019.2,013.8,0032,137,087,0341,180<PWR<133,
0:29:48,018.6,013.8,0030,136,087,0341,180<PWR<133,
0:29:49,018.6,013.8,0030,135,087,0341,180<PWR<133,
0:29:50,018.6,013.8,0030,135,090,0341,180<PWR<133,
0:29:51,017.9,013.8,0022,135,083,0341,180<PWR<133,
0:29:52,017.1,013.8,0037,134,086,0341,180<PWR<133,
0:29:53,017.2,013.8,0069,134,088,0341,180<PWR<133,
0:29:54,017.6,013.8,0077,133,089,0341,180<PWR<133,
0:29:55,017.9,013.8,0080,133,090,0342,180<PWR<133,
0:29:56,018.3,013.8,0075,133,091,0342,180<PWR<133,
0:29:57,018.4,013.8,0073,133,092,0342,180<PWR<133,
0:29:58,018.7,013.8,0068,133,091,0342,180<PWR<133,
0:29:59,018.6,013.8,0057,132,090,0342,180<PWR<133,
0:30:00,018.4,013.8,0056,132,090,0342,180<PWR<133,
0:30:01,018.3,013.8,0059,131,090,0342,180<PWR<133,
0:30:02,018.3,013.9,0062,131,090,0342,180<PWR<133,
0:30:03,018.3,013.9,0062,131,090,0342,180<PWR<133,
0:30:04,018.3,013.9,0059,130,089,0342,180<PWR<133,
