LeMond, Revolution,FW 50,HW 02,30-Mar,18:33:17,Alt 30,Temp 25,Hum 45,Tire 2105,CF 150
0:43:35,39.9,23,312,179,95,718,0,,,
0:43:36,39.7,23,316,179,95,718,0,,,
0:43:37,39.7,23.1,323,180,95,718,0,,,
0:43:38,39.7,23.1,316,180,94,719,0,,,
0:43:39,39.6,23.1,314,180,94,719,0,,,
0:43:40,39.6,23.1,321,180,94,719,0,,,
0:43:41,39.6,23.1,314,180,94,720,0,,,
0:43:42,39.5,23.1,304,180,94,720,0,,,
0:43:43,39.4,23.1,295,180,93,720,0,,,
0:43:44,39.1,23.1,297,180,93,721,0,,,
0:43:45,39.1,23.1,318,179,93,721,0,,,
0:43:46,39.2,23.1,320,180,93,722,0,,,
0:43:47,39.2,23.2,306,179,93,722,0,,,
0:43:48,39.1,23.2,311,180,93,722,0,,,
0:43:49,39.2,23.2,320,179,93,723,0,,,
0:43:50,39.2,23.2,328,179,94,723,0,,,
0:43:51,39.5,23.2,325,179,94,723,0,,,
0:43:52,39.4,23.2,316,179,94,724,0,,,
0:43:53,39.5,23.2,325,179,94,724,0,,,
0:43:54,39.5,23.2,333,179,95,725,0,,,
0:43:55,39.7,23.2,345,179,95,725,0,,,
0:43:56,39.9,23.2,340,179,95,725,0,,,
0:43:57,40,23.3,336,180,95,726,0,,,
0:43:58,40,23.3,328,179,95,726,0,,,
0:43:59,40,23.3,343,179,96,726,0,,,
0:44:00,40.2,23.3,341,180,95,727,0,,,
0:44:01,40.1,23.3,324,180,95,727,0,,,
0:44:02,40.1,23.3,324,180,95,728,0,,,
0:44:03,40,23.3,321,180,95,728,0,,,
0:44:04,40,23.3,314,180,95,728,0,,,
0:44:05,39.7,23.3,309,180,95,729,0,,,
0:44:06,39.7,23.4,323,179,95,729,0,,,
0:44:07,39.7,23.4,323,180,95,729,0,,,
0:44:08,39.7,23.4,323,179,94,730,0,,,
0:44:09,39.7,23.4,338,180,95,730,0,,,
0:44:10,40,23.4,336,179,95,731,0,,,
0:44:11,39.9,23.4,319,179,95,731,0,,,
0:44:12,39.9,23.4,319,179,95,731,0,,,
0:44:13,39.7,23.4,295,179,94,732,0,,,
0:44:14,39.4,23.4,287,180,93,732,0,,,
0:44:15,39.2,23.5,299,180,93,732,0,,,
0:44:16,39.1,23.5,290,179,93,733,0,,,
0:44:17,38.9,23.5,292,179,92,733,0,,,
0:44:18,38.9,23.5,306,179,92,733,0,,,
0:44:19,38.9,23.5,306,179,93,734,0,,,
0:44:20,38.9,23.5,327,180,93,734,0,,,
0:44:21,39.2,23.5,370,180,95,735,0,,,
0:44:22,39.9,23.5,383,180,95,735,0,,,
0:44:23,40.2,23.5,362,180,96,735,0,,,
0:44:24,40.4,23.5,336,180,96,736,0,,,
0:44:25,40.2,23.6,319,181,96,736,0,,,
0:44:26,40.1,23.6,324,181,95,737,0,,,
0:44:27,40.1,23.6,331,181,95,737,0,,,
0:44:28,40.1,23.6,324,181,95,737,0,,,
0:44:29,40,23.6,321,181,95,738,0,,,
0:44:30,40,23.6,328,181,95,738,0,,,
0:44:31,40,23.6,343,181,95,739,0,,,
0:44:32,40.2,23.6,363,182,96,739,0,,,
0:44:33,40.5,23.6,361,181,96,739,0,,,
0:44:34,40.6,23.7,341,181,96,740,0,,,
0:44:35,40.5,23.7,324,181,96,740,0,,,
0:44:36,40.4,23.7,322,182,96,740,0,,,
0:44:37,40.2,23.7,334,181,96,741,0,,,
0:44:38,40.4,23.7,336,181,96,741,0,,,
0:44:39,40.2,23.7,334,181,96,742,0,,,
0:44:40,40.4,23.7,351,181,96,742,0,,,
0:44:41,40.5,23.7,353,181,97,742,0,,,
0:44:42,40.6,23.7,341,181,96,743,0,,,
0:44:43,40.5,23.8,331,181,96,743,0,,,
0:44:44,40.5,23.8,346,181,97,744,0,,,
0:44:45,40.6,23.8,341,181,96,744,0,,,
0:44:46,40.5,23.8,331,181,96,744,0,,,
0:44:47,40.5,23.8,317,181,95,745,0,,,
0:44:48,40.1,23.8,302,181,95,745,0,,,
0:44:49,40,23.8,307,181,94,746,0,,,
0:44:50,39.7,23.8,295,181,94,746,0,,,
0:44:51,39.5,23.8,304,181,94,746,0,,,
0:44:52,39.5,23.9,318,181,94,747,0,,,
0:44:53,39.5,23.9,333,181,95,747,0,,,
0:44:54,39.7,23.9,345,181,95,747,0,,,
0:44:55,39.9,23.9,347,181,95,748,0,,,
0:44:56,40.1,23.9,353,181,96,748,0,,,
0:44:57,40.2,23.9,355,181,96,749,0,,,
0:44:58,40.5,23.9,361,181,96,749,0,,,
0:44:59,40.6,23.9,341,181,96,749,0,,,
0:45:00,40.5,23.9,324,182,96,750,0,,,
0:45:01,40.4,24,336,181,96,750,0,,,
0:45:02,40.5,24,346,182,96,751,0,,,
0:45:03,40.5,24,331,182,96,751,0,,,
0:45:04,40.4,24,336,182,96,751,0,,,
0:45:05,40.5,24,339,182,96,752,0,,,
0:45:06,40.4,24,329,182,96,752,0,,,
0:45:07,40.4,24,329,181,96,753,0,,,
0:45:08,40.2,24,326,182,96,753,0,,,
0:45:09,40.2,24,334,182,96,753,0,,,
0:45:10,40.2,24.1,334,181,96,754,0,,,
0:45:11,40.2,24.1,341,182,96,754,0,,,
0:45:12,40.4,24.1,343,181,96,754,0,,,
0:45:13,40.4,24.1,336,182,96,755,0,,,
0:45:14,40.4,24.1,329,182,96,755,0,,,
0:45:15,40.2,24.1,326,182,96,756,0,,,
0:45:16,40.2,24.1,341,182,96,756,0,,,
0:45:17,40.4,24.1,329,182,96,756,0,,,
0:45:18,40.1,24.1,317,182,95,757,0,,,
0:45:19,40.1,24.2,331,181,95,757,0,,,
0:45:20,40.1,24.2,331,182,96,758,0,,,
0:45:21,40.1,24.2,331,182,96,758,0,,,
0:45:22,40.1,24.2,331,182,96,758,0,,,
0:45:23,40.1,24.2,338,181,96,759,0,,,
0:45:24,40.2,24.2,348,182,96,759,0,,,
0:45:25,40.4,24.2,351,182,96,759,0,,,
0:45:26,40.5,24.2,339,182,96,760,0,,,
0:45:27,40.4,24.2,329,182,96,760,0,,,
0:45:28,40.4,24.3,343,182,96,761,0,,,
0:45:29,40.5,24.3,346,182,96,761,0,,,
0:45:30,40.5,24.3,339,182,96,761,0,,,
0:45:31,40.5,24.3,339,182,96,762,0,,,
0:45:32,40.5,24.3,346,182,96,762,0,,,
0:45:33,40.6,24.3,334,182,96,763,0,,,
0:45:34,40.4,24.3,314,182,96,763,0,,,
0:45:35,40.2,24.3,319,182,95,763,0,,,
0:45:36,40.1,24.3,324,182,95,764,0,,,
0:45:37,40.1,24.3,331,182,96,764,0,,,
0:45:38,40.1,24.4,324,182,95,764,0,,,
0:45:39,40,24.4,314,182,95,765,0,,,
0:45:40,39.9,24.4,326,182,95,765,0,,,
0:45:41,40,24.4,343,182,95,766,0,,,
0:45:42,40.1,24.4,338,183,95,766,0,,,
0:45:43,40.1,24.4,324,182,95,766,0,,,
0:45:44,40,24.4,321,182,95,767,0,,,
0:45:45,40,24.4,328,182,95,767,0,,,
0:45:46,40,24.4,328,183,95,768,0,,,
0:45:47,40,24.5,328,182,95,768,0,,,
0:45:48,40,24.5,336,183,95,768,0,,,
0:45:49,40.1,24.5,331,182,95,769,0,,,
0:45:50,40,24.5,314,182,95,769,0,,,
0:45:51,39.9,24.5,326,183,95,769,0,,,
0:45:52,40,24.5,343,182,96,770,0,,,
0:45:53,40.1,24.5,345,182,96,770,0,,,
0:45:54,40.2,24.5,334,183,95,771,0,,,
0:45:55,40.1,24.5,317,183,95,771,0,,,
0:45:56,40,24.6,314,183,95,771,0,,,
0:45:57,39.9,24.6,326,183,95,772,0,,,
0:45:58,40,24.6,343,183,95,772,0,,,
0:45:59,40.1,24.6,338,183,95,773,0,,,
0:46:00,40.1,24.6,338,182,96,773,0,,,
0:46:01,40.2,24.6,312,182,90,773,0,,,
0:46:02,39.7,24.6,183,182,90,773,0,,,
0:46:03,37.7,24.6,36,183,40,774,0,,,
0:46:04,35.1,24.6,0,183,67,774,0,,,
0:46:05,32.9,24.7,28,182,70,774,0,,,
0:46:06,31.3,24.7,44,183,69,774,0,,,
0:46:07,29.8,24.7,42,182,69,774,0,,,
0:46:08,28.4,24.7,42,182,75,774,0,,,
0:46:09,27.1,24.7,43,181,70,774,0,,,
0:46:10,26,24.7,50,181,77,774,0,,,
0:46:11,25.1,24.7,62,181,75,774,0,,,
0:46:12,24.5,24.7,71,180,72,774,0,,,
0:46:13,23.9,24.7,76,180,71,774,0,,,
0:46:14,23.6,24.7,78,180,70,774,0,,,
0:46:15,23.2,24.7,75,180,69,774,0,,,
0:46:16,22.8,24.7,76,180,68,774,0,,,
0:46:17,22.6,24.7,83,180,68,774,0,,,
0:46:18,22.4,24.7,86,180,67,775,0,,,
0:46:19,22.3,24.7,89,179,67,775,0,,,
0:46:20,22.3,24.7,93,179,67,775,0,,,
0:46:21,22.3,24.8,97,179,68,775,0,,,
0:46:22,22.4,24.8,98,178,68,775,0,,,
0:46:23,22.4,24.8,98,178,68,775,0,,,
0:46:24,22.6,24.8,103,177,68,775,0,,,
0:46:25,22.7,24.8,108,176,69,775,0,,,
0:46:26,22.9,24.8,110,176,69,775,0,,,
0:46:27,23.1,24.8,103,175,69,776,0,,,
0:46:28,23.1,24.8,95,174,69,776,0,,,
0:46:29,22.9,24.8,98,173,70,776,0,,,
0:46:30,23.1,24.8,103,172,70,776,0,,,
0:46:31,23.1,24.8,103,171,70,776,0,,,
0:46:32,23.2,24.8,104,170,70,776,0,,,
0:46:33,23.2,24.8,104,169,70,776,0,,,
0:46:34,23.3,24.8,101,168,70,776,0,,,
0:46:35,23.2,24.8,100,167,70,776,0,,,
0:46:36,23.3,24.8,109,166,71,777,0,,,
0:46:37,23.4,24.9,111,165,71,777,0,,,
0:46:38,23.6,24.9,112,164,71,777,0,,,
0:46:39,23.7,24.9,108,162,71,777,0,,,
0:46:40,23.7,24.9,109,161,72,777,0,,,
0:46:41,23.8,24.9,118,159,73,777,0,,,
0:46:42,24.1,24.9,120,157,73,777,0,,,
0:46:43,24.2,24.9,117,156,73,778,0,,,
0:46:44,24.3,24.9,118,154,73,778,0,,,
0:46:45,24.5,24.9,115,154,74,778,0,,,
0:46:46,24.5,24.9,111,152,74,778,0,,,
0:46:47,24.5,24.9,111,151,74,778,0,,,
0:46:48,24.5,24.9,120,151,74,778,0,,,
0:46:49,24.7,24.9,126,150,75,778,0,,,
0:46:50,24.8,24.9,114,150,74,778,0,,,
0:46:51,24.7,24.9,104,150,74,779,0,,,
0:46:52,24.6,24.9,103,150,74,779,0,,,
0:46:53,24.5,24.9,106,148,74,779,0,,,
0:46:54,24.5,25,111,148,74,779,0,,,
0:46:55,24.5,25,115,147,74,779,0,,,
0:46:56,24.6,25,116,146,74,779,0,,,
0:46:57,24.6,25,112,145,74,779,0,,,
0:46:58,24.6,25,112,144,74,779,0,,,
0:46:59,24.6,25,116,143,74,780,0,,,
0:47:00,24.7,25,117,142,75,780,0,,,
0:47:01,24.7,25,117,142,75,780,0,,,
0:47:02,24.8,25,119,141,75,780,0,,,
0:47:03,24.8,25,114,141,75,780,0,,,
0:47:04,24.8,25,119,141,75,780,0,,,
0:47:05,25,25,124,140,76,780,0,,,
0:47:06,25.1,25,121,140,76,781,0,,,
0:47:07,25.1,25,121,140,76,781,0,,,
0:47:08,25.2,25,127,139,76,781,0,,,
0:47:09,25.3,25,132,139,77,781,0,,,
0:47:10,25.6,25.1,130,139,77,781,0,,,
0:47:11,25.6,25.1,121,138,77,781,0,,,
0:47:12,25.6,25.1,117,138,77,781,0,,,
0:47:13,25.5,25.1,102,138,77,782,0,,,
0:47:14,25.1,25.1,67,138,77,782,0,,,
0:47:15,24.1,25.1,34,138,77,782,0,,,
0:47:16,22.9,25.1,36,138,0,782,0,,,
0:47:17,22.2,25.1,44,137,0,782,0,,,
0:47:18,21.4,25.1,36,137,10,782,0,,,
0:47:19,20.5,25.1,39,137,10,782,0,,,
0:47:20,20,25.1,44,137,44,782,0,,,
0:47:21,19.4,25.1,38,137,44,782,0,,,
0:47:22,18.8,25.1,38,137,30,782,0,,,
0:47:23,18.3,25.1,62,137,55,782,0,,,
0:47:24,18.6,25.1,88,137,57,782,0,,,
0:47:25,19,25.1,91,137,58,782,0,,,
0:47:26,19.4,25.1,90,137,59,782,0,,,
0:47:27,19.7,25.1,88,137,60,782,0,,,
0:47:28,19.9,25.2,90,137,60,783,0,,,
0:47:29,20.2,25.2,88,137,61,783,0,,,
0:47:30,20.3,25.2,89,137,62,783,0,,,
0:47:31,20.5,25.2,95,137,62,783,0,,,
0:47:32,20.8,25.2,101,137,63,783,0,,,
0:47:33,21.2,25.2,108,137,64,783,0,,,
0:47:34,21.5,25.2,103,137,65,783,0,,,
0:47:35,21.7,25.2,100,137,65,783,0,,,
0:47:36,21.9,25.2,102,137,67,784,0,,,
0:47:37,22.1,25.2,99,137,67,784,0,,,
0:47:38,22.2,25.2,96,0,67,784,0,,,
0:47:39,22.2,25.2,96,0,67,784,0,,,
0:47:40,22.3,25.2,101,0,68,784,0,,,
0:47:41,22.4,25.2,98,0,68,784,0,,,
0:47:42,22.4,25.2,98,0,68,784,0,,,
0:47:43,22.6,25.2,99,0,68,784,0,,,
0:47:44,22.6,25.2,95,0,68,784,0,,,
0:47:45,22.6,25.2,99,0,68,785,0,,,
0:47:46,22.7,25.3,100,0,68,785,0,,,
0:47:47,22.7,25.3,96,0,68,785,0,,,
0:47:48,22.7,25.3,96,0,68,785,0,,,
0:47:49,22.7,25.3,96,0,68,785,0,,,
0:47:50,22.7,25.3,96,0,68,785,0,,,
0:47:51,22.7,25.3,100,0,69,785,0,,,
0:47:52,22.8,25.3,101,0,69,785,0,,,
0:47:53,22.8,25.3,97,0,69,785,0,,,
0:47:54,22.8,25.3,97,0,69,786,0,,,
0:47:55,22.8,25.3,97,0,69,786,0,,,
0:47:56,22.8,25.3,97,0,69,786,0,,,
0:47:57,22.8,25.3,97,0,69,786,0,,,
0:47:58,22.8,25.3,101,0,69,786,0,,,
0:47:59,22.9,25.3,102,0,69,786,0,,,
0:48:00,22.9,25.3,102,0,70,786,0,,,
0:48:01,23.1,25.3,107,0,70,786,0,,,
0:48:02,23.2,25.4,104,0,70,786,0,,,
0:48:03,23.2,25.4,96,0,70,787,0,,,
0:48:04,23.1,25.4,99,0,70,787,0,,,
0:48:05,23.2,25.4,108,0,70,787,0,,,
0:48:06,23.3,25.4,109,0,71,787,0,,,
0:48:07,23.4,25.4,102,0,71,787,0,,,
0:48:08,23.3,25.4,93,0,70,787,0,,,
0:48:09,23.2,25.4,96,0,70,787,0,,,
0:48:10,23.2,25.4,100,0,70,787,0,,,
0:48:11,23.2,25.4,100,0,70,788,0,,,
0:48:12,23.2,25.4,100,0,70,788,0,,,
0:48:13,23.2,25.4,104,0,70,788,0,,,
0:48:14,23.3,25.4,105,0,70,788,0,,,
0:48:15,23.3,25.4,101,0,70,788,0,,,
0:48:16,23.3,25.4,101,0,70,788,0,,,
0:48:17,23.3,25.4,101,0,70,788,0,,,
0:48:18,23.3,25.4,105,0,71,788,0,,,
0:48:19,23.4,25.5,102,0,71,788,0,,,
0:48:20,23.3,25.5,97,0,70,789,0,,,
0:48:21,23.3,25.5,101,0,70,789,0,,,
0:48:22,23.3,25.5,101,0,70,789,0,,,
0:48:23,23.3,25.5,101,0,70,789,0,,,
0:48:24,23.3,25.5,97,0,70,789,0,,,
0:48:25,23.2,25.5,96,0,70,789,0,,,
0:48:26,23.2,25.5,100,0,70,789,0,,,
0:48:27,23.2,25.5,100,0,70,789,0,,,
0:48:28,23.2,25.5,100,0,70,789,0,,,
0:48:29,23.2,25.5,100,0,70,790,0,,,
0:48:30,23.2,25.5,100,0,70,790,0,,,
0:48:31,23.2,25.5,104,0,70,790,0,,,
0:48:32,23.3,25.5,105,0,70,790,0,,,
0:48:33,23.3,25.5,101,0,70,790,0,,,
0:48:34,23.3,25.5,101,0,70,790,0,,,
0:48:35,23.3,25.5,101,0,70,790,0,,,
0:48:36,23.3,25.6,101,0,70,790,0,,,
0:48:37,23.3,25.6,101,0,70,791,0,,,
0:48:38,23.3,25.6,101,0,70,791,0,,,
0:48:39,23.3,25.6,101,0,70,791,0,,,
0:48:40,23.3,25.6,101,0,70,791,0,,,
0:48:41,23.3,25.6,97,0,70,791,0,,,
0:48:42,23.2,25.6,96,0,70,791,0,,,
0:48:43,23.2,25.6,100,0,70,791,0,,,
0:48:44,23.2,25.6,96,0,70,791,0,,,
0:48:45,23.1,25.6,99,0,70,791,0,,,
0:48:46,23.2,25.6,100,0,70,792,0,,,
0:48:47,23.1,25.6,95,0,70,792,0,,,
0:48:48,23.1,25.6,99,0,70,792,0,,,
0:48:49,23.1,25.6,99,0,70,792,0,,,
0:48:50,23.1,25.6,99,0,70,792,0,,,
0:48:51,23.1,25.6,103,0,70,792,0,,,
0:48:52,23.2,25.7,104,0,70,792,0,,,
0:48:53,23.2,25.7,100,0,70,792,0,,,
0:48:54,23.2,25.7,96,0,70,793,0,,,
0:48:55,23.1,25.7,70,0,43,793,0,,,
0:48:56,22.3,25.7,53,0,57,793,0,,,
0:48:57,21.8,25.7,77,0,66,793,0,,,
0:48:58,21.9,25.7,94,0,66,793,0,,,
0:48:59,21.9,25.7,90,0,66,793,0,,,
0:49:00,21.9,25.7,90,0,66,793,0,,,
0:49:01,21.9,25.7,90,0,66,793,0,,,
0:49:02,21.9,25.7,82,0,48,793,0,,,
0:49:03,21.7,25.7,69,0,63,793,0,,,
0:49:04,21.3,25.7,78,0,65,793,0,,,
0:49:05,21.4,25.7,94,0,65,794,0,,,
0:49:06,21.5,25.7,91,0,65,794,0,,,
0:49:07,21.5,25.7,87,0,65,794,0,,,
0:49:08,21.5,25.7,87,0,65,794,0,,,
0:49:09,21.5,25.7,87,0,65,794,0,,,
0:49:10,21.5,25.8,87,0,65,794,0,,,
0:49:11,21.5,25.8,87,0,65,794,0,,,
0:49:12,21.5,25.8,91,0,65,794,0,,,
0:49:13,21.7,25.8,88,0,65,794,0,,,
0:49:14,21.5,25.8,87,0,65,794,0,,,
0:49:15,21.7,25.8,92,0,65,795,0,,,
0:49:16,21.7,25.8,92,0,66,795,0,,,
0:49:17,21.8,25.8,93,0,66,795,0,,,
0:49:18,21.8,25.8,89,0,66,795,0,,,
0:49:19,21.8,25.8,89,0,66,795,0,,,
0:49:20,21.8,25.8,89,0,66,795,0,,,
0:49:21,21.8,25.8,89,0,66,795,0,,,
0:49:22,21.8,25.8,93,0,66,795,0,,,
0:49:23,21.9,25.8,90,0,66,795,0,,,
0:49:24,21.8,25.8,85,0,66,795,0,,,
0:49:25,21.8,25.8,89,0,66,796,0,,,
0:49:26,21.8,25.8,89,0,66,796,0,,,
0:49:27,21.8,25.9,89,0,66,796,0,,,
0:49:28,21.8,25.9,89,0,66,796,0,,,
0:49:29,21.8,25.9,93,0,66,796,0,,,
0:49:30,21.9,25.9,94,0,66,796,0,,,
0:49:31,21.9,25.9,94,0,66,796,0,,,
0:49:32,22.1,25.9,95,0,66,796,0,,,
0:49:33,22.1,25.9,91,0,66,796,0,,,
0:49:34,22.1,25.9,91,0,66,797,0,,,
0:49:35,22.1,25.9,91,0,66,797,0,,,
0:49:36,22.1,25.9,91,0,66,797,0,,,
0:49:37,22.1,25.9,91,0,66,797,0,,,
0:49:38,22.1,25.9,87,0,66,797,0,,,
0:49:39,21.9,25.9,86,0,66,797,0,,,
0:49:40,21.9,25.9,90,0,66,797,0,,,
0:49:41,21.9,25.9,90,0,66,797,0,,,
0:49:42,21.9,25.9,90,0,66,797,0,,,
0:49:43,21.9,25.9,94,0,66,797,0,,,
0:49:44,22.1,26,95,0,66,798,0,,,
0:49:45,22.1,26,91,0,66,798,0,,,
0:49:46,22.1,26,91,0,66,798,0,,,
0:49:47,22.1,26,91,0,66,798,0,,,
0:49:48,22.1,26,91,0,66,798,0,,,
0:49:49,22.1,26,91,0,66,798,0,,,
0:49:50,22.1,26,95,0,67,798,0,,,
0:49:51,22.2,26,100,0,67,798,0,,,
0:49:52,22.3,26,101,0,68,798,0,,,
0:49:53,22.4,26,98,0,68,799,0,,,
0:49:54,22.4,26,90,0,67,799,0,,,
0:49:55,22.3,26,89,0,67,799,0,,,
0:49:56,22.3,26,89,0,67,799,0,,,
0:49:57,22.2,26,92,0,67,799,0,,,
0:49:58,22.3,26,93,0,67,799,0,,,
0:49:59,22.2,26,92,0,67,799,0,,,
0:50:00,22.3,26,93,0,67,799,0,,,
0:50:01,22.2,26.1,88,0,67,799,0,,,
0:50:02,22.2,26.1,96,0,67,800,0,,,
0:50:03,22.3,26.1,97,0,67,800,0,,,
0:50:04,22.3,26.1,93,0,67,800,0,,,
0:50:05,22.3,26.1,93,0,67,800,0,,,
0:50:06,22.3,26.1,93,0,67,800,0,,,
0:50:07,22.3,26.1,89,0,67,800,0,,,
0:50:08,22.2,26.1,88,0,67,800,0,,,
0:50:09,22.2,26.1,92,0,67,800,0,,,
0:50:10,22.2,26.1,92,0,67,800,0,,,
0:50:11,22.2,26.1,88,0,67,800,0,,,
0:50:12,22.1,26.1,87,0,67,801,0,,,
0:50:13,22.1,26.1,95,0,67,801,0,,,
0:50:14,22.2,26.1,96,0,67,801,0,,,
0:50:15,22.2,26.1,92,0,67,801,0,,,
0:50:16,22.2,26.1,92,0,67,801,0,,,
0:50:17,22.2,26.2,92,0,67,801,0,,,
0:50:18,22.2,26.2,92,0,67,801,0,,,
0:50:19,22.2,26.2,92,0,67,801,0,,,
0:50:20,22.2,26.2,96,0,67,801,0,,,
0:50:21,22.3,26.2,97,0,67,802,0,,,
0:50:22,22.3,26.2,93,0,67,802,0,,,
0:50:23,22.3,26.2,93,0,67,802,0,,,
0:50:24,22.3,26.2,93,0,67,802,0,,,
0:50:25,22.3,26.2,93,0,67,802,0,,,
0:50:26,22.3,26.2,89,0,67,802,0,,,
0:50:27,22.2,26.2,92,0,67,802,0,,,
0:50:28,22.3,26.2,97,0,67,802,0,,,
0:50:29,22.3,26.2,93,0,67,802,0,,,
0:50:30,22.3,26.2,89,0,67,803,0,,,
0:50:31,22.2,26.2,88,0,67,803,0,,,
0:50:32,22.2,26.2,92,0,67,803,0,,,
0:50:33,22.2,26.2,88,0,67,803,0,,,
0:50:34,22.1,26.3,87,0,67,803,0,,,
0:50:35,22.1,26.3,91,0,66,803,0,,,
0:50:36,22.1,26.3,91,0,66,803,0,,,
0:50:37,22.1,26.3,91,0,67,803,0,,,
0:50:38,22.1,26.3,95,0,67,803,0,,,
0:50:39,22.2,26.3,96,0,67,803,0,,,
0:50:40,22.2,26.3,92,0,67,804,0,,,
0:50:41,22.2,26.3,92,0,67,804,0,,,
0:50:42,22.2,26.3,92,0,67,804,0,,,
0:50:43,22.2,26.3,92,0,67,804,0,,,
0:50:44,22.2,26.3,92,0,67,804,0,,,
0:50:45,22.2,26.3,92,0,67,804,0,,,
0:50:46,22.2,26.3,92,0,67,804,0,,,
0:50:47,22.2,26.3,92,0,67,804,0,,,
0:50:48,22.2,26.3,92,0,67,804,0,,,
0:50:49,22.2,26.3,92,0,67,805,0,,,
0:50:50,22.2,26.3,88,0,67,805,0,,,
0:50:51,22.1,26.4,83,0,66,805,0,,,
0:50:52,21.9,26.4,86,0,66,805,0,,,
0:50:53,21.9,26.4,90,0,66,805,0,,,
0:50:54,21.9,26.4,90,0,66,805,0,,,
0:50:55,21.9,26.4,90,0,66,805,0,,,
0:50:56,21.9,26.4,90,0,66,805,0,,,
0:50:57,21.9,26.4,94,0,67,805,0,,,
0:50:58,22.1,26.4,95,0,67,805,0,,,
0:50:59,22.1,26.4,87,0,66,806,0,,,
0:51:00,21.9,26.4,86,0,66,806,0,,,
0:51:01,21.9,26.4,90,0,66,806,0,,,
0:51:02,21.9,26.4,90,0,66,806,0,,,
0:51:03,21.9,26.4,90,0,66,806,0,,,
0:51:04,21.9,26.4,90,0,66,806,0,,,
0:51:05,21.9,26.4,90,0,66,806,0,,,
0:51:06,21.9,26.4,90,0,66,806,0,,,
0:51:07,21.9,26.5,94,0,66,806,0,,,
0:51:08,22.1,26.5,95,0,66,807,0,,,
0:51:09,22.1,26.5,91,0,66,807,0,,,
0:51:10,22.1,26.5,91,0,67,807,0,,,
0:51:11,22.1,26.5,91,0,66,807,0,,,
0:51:12,22.1,26.5,95,0,67,807,0,,,
0:51:13,22.2,26.5,92,0,67,807,0,,,
0:51:14,22.1,26.5,87,0,67,807,0,,,
0:51:15,22.1,26.5,91,0,67,807,0,,,
0:51:16,22.1,26.5,95,0,67,807,0,,,
0:51:17,22.2,26.5,92,0,67,807,0,,,
0:51:18,22.1,26.5,91,0,67,808,0,,,
0:51:19,22.2,26.5,96,0,67,808,0,,,
0:51:20,22.2,26.5,92,0,67,808,0,,,
0:51:21,22.2,26.5,92,0,67,808,0,,,
0:51:22,22.2,26.5,92,0,67,808,0,,,
0:51:23,22.2,26.5,96,0,67,808,0,,,
0:51:24,22.3,26.6,97,0,67,808,0,,,
0:51:25,22.3,26.6,93,0,67,808,0,,,
0:51:26,22.3,26.6,89,0,67,808,0,,,
0:51:27,22.2,26.6,88,0,67,809,0,,,
0:51:28,22.2,26.6,92,0,67,809,0,,,
0:51:29,22.2,26.6,92,0,67,809,0,,,
0:51:30,22.2,26.6,92,0,67,809,0,,,
0:51:31,22.2,26.6,88,0,67,809,0,,,
0:51:32,22.1,26.6,87,0,66,809,0,,,
0:51:33,22.1,26.6,91,0,67,809,0,,,
0:51:34,22.1,26.6,95,0,67,809,0,,,
0:51:35,22.2,26.6,96,0,67,809,0,,,
0:51:36,22.2,26.6,88,0,67,809,0,,,
0:51:37,22.1,26.6,87,0,66,810,0,,,
0:51:38,22.1,26.6,91,0,66,810,0,,,
0:51:39,22.1,26.6,87,0,66,810,0,,,
0:51:40,21.9,26.6,86,0,66,810,0,,,
0:51:41,21.9,26.7,78,0,66,810,0,,,
0:51:42,21.5,26.7,53,0,66,810,0,,,
0:51:43,20.8,26.7,33,0,66,810,0,,,
0:51:44,19.9,26.7,29,0,0,810,0,,,
0:51:45,19.1,26.7,33,0,0,810,0,,,
0:51:46,18.5,26.7,31,0,0,810,0,,,
0:51:47,17.8,26.7,31,0,0,810,0,,,
0:51:48,17.3,26.7,35,0,0,810,0,,,
